date,Bawang Merah,Bawang Putih,Beras,Cabai Merah,Cabai Rawit,Minyak Goreng,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_ramadan,is_lebaran_window,is_nataru,is_harvest_season
2024-07-17,38900.0,39500.0,13850.0,41450.0,46000.0,19250.0,2024,7,17,2,29,3,0,0,0,0,0
2024-07-18,38750.0,39550.0,13850.0,41500.0,46500.0,19250.0,2024,7,18,3,29,3,0,0,0,0,0
2024-07-19,38450.0,39450.0,13850.0,38500.0,46700.0,19250.0,2024,7,19,4,29,3,0,0,0,0,0
2024-07-20,38450.0,39450.0,13850.0,38500.0,46700.0,19250.0,2024,7,20,5,29,3,1,0,0,0,0
2024-07-21,38450.0,39450.0,13850.0,38500.0,46700.0,19250.0,2024,7,21,6,29,3,1,0,0,0,0
2024-07-22,36200.0,39650.0,13850.0,37600.0,49100.0,19250.0,2024,7,22,0,30,3,0,0,0,0,0
2024-07-23,35600.0,39650.0,13850.0,36450.0,48650.0,19250.0,2024,7,23,1,30,3,0,0,0,0,0
2024-07-24,35050.0,39500.0,13850.0,35350.0,48650.0,19250.0,2024,7,24,2,30,3,0,0,0,0,0
2024-07-25,34600.0,39550.0,13850.0,33750.0,47000.0,19250.0,2024,7,25,3,30,3,0,0,0,0,0
2024-07-26,34300.0,39650.0,13900.0,32200.0,47150.0,19200.0,2024,7,26,4,30,3,0,0,0,0,0
2024-07-27,34300.0,39650.0,13900.0,32200.0,47150.0,19200.0,2024,7,27,5,30,3,1,0,0,0,0
2024-07-28,34300.0,39650.0,13900.0,32200.0,47150.0,19200.0,2024,7,28,6,30,3,1,0,0,0,0
2024-07-29,32800.0,40100.0,13850.0,32600.0,47050.0,19300.0,2024,7,29,0,31,3,0,0,0,0,0
2024-07-30,32800.0,40050.0,13850.0,32550.0,46950.0,19300.0,2024,7,30,1,31,3,0,0,0,0,0
2024-07-31,32250.0,40050.0,13850.0,31950.0,47150.0,19300.0,2024,7,31,2,31,3,0,0,0,0,0
2024-08-01,31500.0,39950.0,13850.0,31450.0,46850.0,19300.0,2024,8,1,3,31,3,0,0,0,0,0
2024-08-02,30900.0,39700.0,13850.0,32100.0,46500.0,19300.0,2024,8,2,4,31,3,0,0,0,0,0
2024-08-03,30900.0,39700.0,13850.0,32100.0,46500.0,19300.0,2024,8,3,5,31,3,1,0,0,0,0
2024-08-04,30900.0,39700.0,13850.0,32100.0,46500.0,19300.0,2024,8,4,6,31,3,1,0,0,0,0
2024-08-05,30100.0,39350.0,13850.0,36200.0,45600.0,19300.0,2024,8,5,0,32,3,0,0,0,0,0
2024-08-06,30000.0,39600.0,13850.0,37750.0,45550.0,19300.0,2024,8,6,1,32,3,0,0,0,0,0
2024-08-07,29900.0,39550.0,13850.0,38300.0,45850.0,19300.0,2024,8,7,2,32,3,0,0,0,0,0
2024-08-08,29750.0,39750.0,13850.0,40950.0,46150.0,19300.0,2024,8,8,3,32,3,0,0,0,0,0
2024-08-09,29750.0,39550.0,13850.0,42200.0,46200.0,19300.0,2024,8,9,4,32,3,0,0,0,0,0
2024-08-10,29750.0,39550.0,13850.0,42200.0,46200.0,19300.0,2024,8,10,5,32,3,1,0,0,0,0
2024-08-11,29750.0,39550.0,13850.0,42200.0,46200.0,19300.0,2024,8,11,6,32,3,1,0,0,0,0
2024-08-12,30000.0,39700.0,13850.0,44800.0,46700.0,19300.0,2024,8,12,0,33,3,0,0,0,0,0
2024-08-13,30050.0,39600.0,13850.0,44050.0,46400.0,19300.0,2024,8,13,1,33,3,0,0,0,0,0
2024-08-14,30100.0,39650.0,13850.0,42950.0,46300.0,19300.0,2024,8,14,2,33,3,0,0,0,0,0
2024-08-15,30500.0,39750.0,13850.0,43550.0,46500.0,19300.0,2024,8,15,3,33,3,0,0,0,0,0
2024-08-16,30200.0,39550.0,13850.0,41500.0,45350.0,19300.0,2024,8,16,4,33,3,0,0,0,0,0
2024-08-17,30200.0,39550.0,13850.0,41500.0,45350.0,19300.0,2024,8,17,5,33,3,1,0,0,0,0
2024-08-18,30200.0,39550.0,13850.0,41500.0,45350.0,19300.0,2024,8,18,6,33,3,1,0,0,0,0
2024-08-19,29550.0,39750.0,13850.0,43700.0,49000.0,19250.0,2024,8,19,0,34,3,0,0,0,0,0
2024-08-20,29100.0,39750.0,13850.0,43150.0,48150.0,19250.0,2024,8,20,1,34,3,0,0,0,0,0
2024-08-21,29000.0,39650.0,13850.0,40300.0,49900.0,19250.0,2024,8,21,2,34,3,0,0,0,0,0
2024-08-22,29150.0,39600.0,13850.0,38300.0,49300.0,19250.0,2024,8,22,3,34,3,0,0,0,0,0
2024-08-23,28900.0,39650.0,13850.0,37900.0,49350.0,19250.0,2024,8,23,4,34,3,0,0,0,0,0
2024-08-24,28900.0,39650.0,13850.0,37900.0,49350.0,19250.0,2024,8,24,5,34,3,1,0,0,0,0
2024-08-25,28900.0,39650.0,13850.0,37900.0,49350.0,19250.0,2024,8,25,6,34,3,1,0,0,0,0
2024-08-26,28650.0,39700.0,13850.0,35500.0,49200.0,19250.0,2024,8,26,0,35,3,0,0,0,0,0
2024-08-27,28750.0,39750.0,13850.0,35050.0,49250.0,19250.0,2024,8,27,1,35,3,0,0,0,0,0
2024-08-28,28700.0,39750.0,13850.0,34400.0,50650.0,19250.0,2024,8,28,2,35,3,0,0,0,0,0
2024-08-29,28500.0,39850.0,13850.0,34450.0,50450.0,19250.0,2024,8,29,3,35,3,0,0,0,0,0
2024-08-30,28350.0,39700.0,14000.0,34300.0,51200.0,19300.0,2024,8,30,4,35,3,0,0,0,0,0
2024-08-31,28350.0,39700.0,14000.0,34300.0,51200.0,19300.0,2024,8,31,5,35,3,1,0,0,0,0
2024-09-01,28350.0,39700.0,14000.0,34300.0,51200.0,19300.0,2024,9,1,6,35,3,1,0,0,0,1
2024-09-02,28600.0,40150.0,13850.0,34250.0,56050.0,19250.0,2024,9,2,0,36,3,0,0,0,0,1
2024-09-03,28750.0,39700.0,13850.0,33600.0,55900.0,19250.0,2024,9,3,1,36,3,0,0,0,0,1
2024-09-04,28700.0,39600.0,13850.0,31200.0,54200.0,19250.0,2024,9,4,2,36,3,0,0,0,0,1
2024-09-05,28900.0,39650.0,13850.0,31300.0,57450.0,19250.0,2024,9,5,3,36,3,0,0,0,0,1
2024-09-06,29100.0,38950.0,13850.0,30400.0,58950.0,19250.0,2024,9,6,4,36,3,0,0,0,0,1
2024-09-07,29100.0,38950.0,13850.0,30400.0,58950.0,19250.0,2024,9,7,5,36,3,1,0,0,0,1
2024-09-08,29100.0,38950.0,13850.0,30400.0,58950.0,19250.0,2024,9,8,6,36,3,1,0,0,0,1
2024-09-09,28350.0,40100.0,13850.0,27350.0,56300.0,19250.0,2024,9,9,0,37,3,0,0,0,0,1
2024-09-10,28350.0,40050.0,13850.0,27350.0,56300.0,19250.0,2024,9,10,1,37,3,0,0,0,0,1
2024-09-11,28700.0,39600.0,14000.0,27950.0,57000.0,19300.0,2024,9,11,2,37,3,0,0,0,0,1
2024-09-12,28900.0,39700.0,13850.0,28150.0,54400.0,19300.0,2024,9,12,3,37,3,0,0,0,0,1
2024-09-13,28650.0,39550.0,13850.0,28100.0,54100.0,19300.0,2024,9,13,4,37,3,0,0,0,0,1
2024-09-14,28650.0,39550.0,13850.0,28100.0,54100.0,19300.0,2024,9,14,5,37,3,1,0,0,0,1
2024-09-15,28650.0,39550.0,13850.0,28100.0,54100.0,19300.0,2024,9,15,6,37,3,1,0,0,0,1
2024-09-16,29150.0,39750.0,14050.0,29750.0,56150.0,19500.0,2024,9,16,0,38,3,0,0,0,0,1
2024-09-17,28700.0,39650.0,13850.0,28300.0,51200.0,19300.0,2024,9,17,1,38,3,0,0,0,0,1
2024-09-18,28800.0,39250.0,13850.0,28450.0,50600.0,19300.0,2024,9,18,2,38,3,0,0,0,0,1
2024-09-19,28900.0,39700.0,13850.0,29550.0,48950.0,19300.0,2024,9,19,3,38,3,0,0,0,0,1
2024-09-20,28800.0,39550.0,13850.0,30050.0,49150.0,19300.0,2024,9,20,4,38,3,0,0,0,0,1
2024-09-21,28800.0,39550.0,13850.0,30050.0,49150.0,19300.0,2024,9,21,5,38,3,1,0,0,0,1
2024-09-22,28800.0,39550.0,13850.0,30050.0,49150.0,19300.0,2024,9,22,6,38,3,1,0,0,0,1
2024-09-23,27750.0,39450.0,13850.0,28350.0,44750.0,19300.0,2024,9,23,0,39,3,0,0,0,0,1
2024-09-24,29150.0,39550.0,13850.0,26700.0,44750.0,19300.0,2024,9,24,1,39,3,0,0,0,0,1
2024-09-25,28700.0,39450.0,13850.0,26250.0,44600.0,19300.0,2024,9,25,2,39,3,0,0,0,0,1
2024-09-26,28700.0,39300.0,13850.0,26150.0,44700.0,19350.0,2024,9,26,3,39,3,0,0,0,0,1
2024-09-27,29950.0,39350.0,13850.0,26400.0,44000.0,19350.0,2024,9,27,4,39,3,0,0,0,0,1
2024-09-28,29950.0,39350.0,13850.0,26400.0,44000.0,19350.0,2024,9,28,5,39,3,1,0,0,0,1
2024-09-29,29950.0,39350.0,13850.0,26400.0,44000.0,19350.0,2024,9,29,6,39,3,1,0,0,0,1
2024-09-30,30650.0,39350.0,13850.0,23600.0,41850.0,19350.0,2024,9,30,0,40,3,0,0,0,0,1
2024-10-01,31450.0,39300.0,13850.0,23300.0,40600.0,19350.0,2024,10,1,1,40,4,0,0,0,0,1
2024-10-02,30550.0,39200.0,13850.0,23500.0,38800.0,19400.0,2024,10,2,2,40,4,0,0,0,0,1
2024-10-03,30900.0,39250.0,13850.0,24400.0,39750.0,19400.0,2024,10,3,3,40,4,0,0,0,0,1
2024-10-04,32050.0,39300.0,13850.0,23850.0,39300.0,19400.0,2024,10,4,4,40,4,0,0,0,0,1
2024-10-05,32050.0,39300.0,13850.0,23850.0,39300.0,19400.0,2024,10,5,5,40,4,1,0,0,0,1
2024-10-06,32050.0,39300.0,13850.0,23850.0,39300.0,19400.0,2024,10,6,6,40,4,1,0,0,0,1
2024-10-07,32150.0,39450.0,13850.0,25700.0,36550.0,19500.0,2024,10,7,0,41,4,0,0,0,0,1
2024-10-08,32450.0,39650.0,13850.0,25900.0,37000.0,19500.0,2024,10,8,1,41,4,0,0,0,0,1
2024-10-09,32800.0,39550.0,13850.0,26350.0,35200.0,19600.0,2024,10,9,2,41,4,0,0,0,0,1
2024-10-10,33300.0,39550.0,13800.0,26550.0,35800.0,19600.0,2024,10,10,3,41,4,0,0,0,0,1
2024-10-11,32200.0,39250.0,13800.0,25850.0,33950.0,19600.0,2024,10,11,4,41,4,0,0,0,0,1
2024-10-12,32200.0,39250.0,13800.0,25850.0,33950.0,19600.0,2024,10,12,5,41,4,1,0,0,0,1
2024-10-13,32200.0,39250.0,13800.0,25850.0,33950.0,19600.0,2024,10,13,6,41,4,1,0,0,0,1
2024-10-14,33000.0,39750.0,13800.0,29200.0,34650.0,19550.0,2024,10,14,0,42,4,0,0,0,0,1
2024-10-15,32800.0,39700.0,13750.0,30900.0,35050.0,19600.0,2024,10,15,1,42,4,0,0,0,0,1
2024-10-16,33700.0,40100.0,13750.0,31000.0,35350.0,19600.0,2024,10,16,2,42,4,0,0,0,0,1
2024-10-17,33950.0,40150.0,13750.0,31800.0,35900.0,19650.0,2024,10,17,3,42,4,0,0,0,0,1
2024-10-18,33400.0,39500.0,13750.0,29950.0,34900.0,19650.0,2024,10,18,4,42,4,0,0,0,0,1
2024-10-19,33400.0,39500.0,13750.0,29950.0,34900.0,19650.0,2024,10,19,5,42,4,1,0,0,0,1
2024-10-20,33400.0,39500.0,13750.0,29950.0,34900.0,19650.0,2024,10,20,6,42,4,1,0,0,0,1
2024-10-21,32550.0,39800.0,13750.0,40300.0,36100.0,19650.0,2024,10,21,0,43,4,0,0,0,0,1
2024-10-22,31100.0,39700.0,13750.0,41000.0,37050.0,19650.0,2024,10,22,1,43,4,0,0,0,0,1
2024-10-23,32050.0,39600.0,13750.0,38350.0,34150.0,19700.0,2024,10,23,2,43,4,0,0,0,0,1
2024-10-24,32350.0,39800.0,13750.0,37800.0,33900.0,19700.0,2024,10,24,3,43,4,0,0,0,0,1
2024-10-25,32500.0,39800.0,13750.0,35350.0,33400.0,19700.0,2024,10,25,4,43,4,0,0,0,0,1
2024-10-26,32500.0,39800.0,13750.0,35350.0,33400.0,19700.0,2024,10,26,5,43,4,1,0,0,0,1
2024-10-27,32500.0,39800.0,13750.0,35350.0,33400.0,19700.0,2024,10,27,6,43,4,1,0,0,0,1
2024-10-28,33200.0,40300.0,13750.0,32350.0,34600.0,19750.0,2024,10,28,0,44,4,0,0,0,0,1
2024-10-29,33250.0,39900.0,13750.0,30850.0,33350.0,19750.0,2024,10,29,1,44,4,0,0,0,0,1
2024-10-30,33600.0,40400.0,13750.0,26550.0,32800.0,19750.0,2024,10,30,2,44,4,0,0,0,0,1
2024-10-31,33400.0,40500.0,13850.0,25550.0,33100.0,19850.0,2024,10,31,3,44,4,0,0,0,0,1
2024-11-01,33800.0,40950.0,13750.0,25650.0,34350.0,19750.0,2024,11,1,4,44,4,0,0,0,0,0
2024-11-02,33800.0,40950.0,13750.0,25650.0,34350.0,19750.0,2024,11,2,5,44,4,1,0,0,0,0
2024-11-03,33800.0,40950.0,13750.0,25650.0,34350.0,19750.0,2024,11,3,6,44,4,1,0,0,0,0
2024-11-04,33600.0,41350.0,13750.0,28850.0,33350.0,19750.0,2024,11,4,0,45,4,0,0,0,0,0
2024-11-05,33800.0,41800.0,13750.0,28500.0,33500.0,19750.0,2024,11,5,1,45,4,0,0,0,0,0
2024-11-06,34300.0,42150.0,13750.0,27450.0,33050.0,19850.0,2024,11,6,2,45,4,0,0,0,0,0
2024-11-07,35100.0,41500.0,13850.0,28050.0,31450.0,19900.0,2024,11,7,3,45,4,0,0,0,0,0
2024-11-08,34850.0,41150.0,13750.0,28650.0,31450.0,19900.0,2024,11,8,4,45,4,0,0,0,0,0
2024-11-09,34850.0,41150.0,13750.0,28650.0,31450.0,19900.0,2024,11,9,5,45,4,1,0,0,0,0
2024-11-10,34850.0,41150.0,13750.0,28650.0,31450.0,19900.0,2024,11,10,6,45,4,1,0,0,0,0
2024-11-11,35550.0,41900.0,13850.0,28150.0,29850.0,20150.0,2024,11,11,0,46,4,0,0,0,0,0
2024-11-12,35800.0,41300.0,13800.0,27800.0,31050.0,19950.0,2024,11,12,1,46,4,0,0,0,0,0
2024-11-13,36200.0,41350.0,13750.0,27150.0,29950.0,20350.0,2024,11,13,2,46,4,0,0,0,0,0
2024-11-14,35950.0,42000.0,13850.0,25050.0,30450.0,20200.0,2024,11,14,3,46,4,0,0,0,0,0
2024-11-15,36500.0,41450.0,13750.0,25850.0,29900.0,20400.0,2024,11,15,4,46,4,0,0,0,0,0
2024-11-16,36500.0,41450.0,13750.0,25850.0,29900.0,20400.0,2024,11,16,5,46,4,1,0,0,0,0
2024-11-17,36500.0,41450.0,13750.0,25850.0,29900.0,20400.0,2024,11,17,6,46,4,1,0,0,0,0
2024-11-18,36700.0,41600.0,13650.0,26700.0,29200.0,20200.0,2024,11,18,0,47,4,0,0,0,0,0
2024-11-19,36450.0,41700.0,13650.0,26050.0,28150.0,20250.0,2024,11,19,1,47,4,0,0,0,0,0
2024-11-20,36850.0,41900.0,13550.0,25550.0,28100.0,20250.0,2024,11,20,2,47,4,0,0,0,0,0
2024-11-21,36500.0,41700.0,13650.0,25350.0,28100.0,20250.0,2024,11,21,3,47,4,0,0,0,0,0
2024-11-22,36850.0,41800.0,13650.0,25550.0,27100.0,20250.0,2024,11,22,4,47,4,0,0,0,0,0
2024-11-23,36850.0,41800.0,13650.0,25550.0,27100.0,20250.0,2024,11,23,5,47,4,1,0,0,0,0
2024-11-24,36850.0,41800.0,13650.0,25550.0,27100.0,20250.0,2024,11,24,6,47,4,1,0,0,0,0
2024-11-25,35950.0,41800.0,13550.0,24300.0,27300.0,20350.0,2024,11,25,0,48,4,0,0,0,0,0
2024-11-26,37100.0,41850.0,13650.0,25200.0,28100.0,20200.0,2024,11,26,1,48,4,0,0,0,0,0
2024-11-27,38250.0,42750.0,13900.0,26750.0,30100.0,20700.0,2024,11,27,2,48,4,0,0,0,0,0
2024-11-28,37300.0,41750.0,13650.0,28850.0,31250.0,20300.0,2024,11,28,3,48,4,0,0,0,0,0
2024-11-29,36400.0,42100.0,13550.0,28950.0,32200.0,20350.0,2024,11,29,4,48,4,0,0,0,0,0
2024-11-30,36400.0,42100.0,13550.0,28950.0,32200.0,20350.0,2024,11,30,5,48,4,1,0,0,0,0
2024-12-01,36400.0,42100.0,13550.0,28950.0,32200.0,20350.0,2024,12,1,6,48,4,1,0,0,0,0
2024-12-02,36750.0,42650.0,13650.0,27650.0,33750.0,20300.0,2024,12,2,0,49,4,0,0,0,0,0
2024-12-03,37150.0,42650.0,13650.0,26700.0,33000.0,20250.0,2024,12,3,1,49,4,0,0,0,0,0
2024-12-04,37350.0,42450.0,13650.0,30100.0,34600.0,20250.0,2024,12,4,2,49,4,0,0,0,0,0
2024-12-05,36800.0,42050.0,13650.0,29900.0,34500.0,20200.0,2024,12,5,3,49,4,0,0,0,0,0
2024-12-06,36200.0,41750.0,13650.0,29300.0,34950.0,20250.0,2024,12,6,4,49,4,0,0,0,0,0
2024-12-07,36200.0,41750.0,13650.0,29300.0,34950.0,20250.0,2024,12,7,5,49,4,1,0,0,0,0
2024-12-08,36200.0,41750.0,13650.0,29300.0,34950.0,20250.0,2024,12,8,6,49,4,1,0,0,0,0
2024-12-09,36150.0,42100.0,13700.0,29450.0,35800.0,20250.0,2024,12,9,0,50,4,0,0,0,0,0
2024-12-10,36350.0,42550.0,13700.0,30300.0,37850.0,20450.0,2024,12,10,1,50,4,0,0,0,0,0
2024-12-11,35850.0,42450.0,13700.0,32150.0,39050.0,20350.0,2024,12,11,2,50,4,0,0,0,0,0
2024-12-12,36150.0,42550.0,13700.0,33450.0,41350.0,20350.0,2024,12,12,3,50,4,0,0,0,0,0
2024-12-13,36650.0,42750.0,13700.0,33800.0,42800.0,20350.0,2024,12,13,4,50,4,0,0,0,0,0
2024-12-14,36650.0,42750.0,13700.0,33800.0,42800.0,20350.0,2024,12,14,5,50,4,1,0,0,0,0
2024-12-15,36650.0,42750.0,13700.0,33800.0,42800.0,20350.0,2024,12,15,6,50,4,1,0,0,0,0
2024-12-16,36950.0,42700.0,13700.0,36250.0,47000.0,20350.0,2024,12,16,0,51,4,0,0,0,0,0
2024-12-17,38050.0,43150.0,13700.0,39950.0,50100.0,20350.0,2024,12,17,1,51,4,0,0,0,0,0
2024-12-18,36300.0,42000.0,13700.0,41800.0,51850.0,20350.0,2024,12,18,2,51,4,0,0,0,0,0
2024-12-19,36350.0,42800.0,13700.0,41150.0,51850.0,20350.0,2024,12,19,3,51,4,0,0,0,0,0
2024-12-20,36850.0,42950.0,13700.0,40350.0,52150.0,20400.0,2024,12,20,4,51,4,0,0,0,1,0
2024-12-21,36850.0,42950.0,13700.0,40350.0,52150.0,20400.0,2024,12,21,5,51,4,1,0,0,1,0
2024-12-22,36850.0,42950.0,13700.0,40350.0,52150.0,20400.0,2024,12,22,6,51,4,1,0,0,1,0
2024-12-23,37800.0,43250.0,13700.0,44250.0,53150.0,20400.0,2024,12,23,0,52,4,0,0,0,1,0
2024-12-24,40250.0,44400.0,13700.0,47200.0,57100.0,20400.0,2024,12,24,1,52,4,0,0,0,1,0
2024-12-25,41800.0,45300.0,13650.0,47750.0,57000.0,20600.0,2024,12,25,2,52,4,0,0,0,1,0
2024-12-26,41800.0,45300.0,13800.0,47750.0,57000.0,20600.0,2024,12,26,3,52,4,0,0,0,1,0
2024-12-27,41700.0,43700.0,13700.0,53250.0,59950.0,20400.0,2024,12,27,4,52,4,0,0,0,1,0
2024-12-28,41700.0,43700.0,13700.0,53250.0,59950.0,20400.0,2024,12,28,5,52,4,1,0,0,1,0
2024-12-29,41700.0,43700.0,13700.0,53250.0,59950.0,20400.0,2024,12,29,6,52,4,1,0,0,1,0
2024-12-30,44900.0,45000.0,13700.0,50150.0,57200.0,20400.0,2024,12,30,0,1,4,0,0,0,1,0
2024-12-31,45650.0,44950.0,13700.0,49200.0,56500.0,20450.0,2024,12,31,1,1,4,0,0,0,1,0
2025-01-01,45650.0,44950.0,13700.0,49200.0,56500.0,20450.0,2025,1,1,2,1,1,0,0,0,1,0
2025-01-02,48350.0,46150.0,13700.0,50350.0,58950.0,20450.0,2025,1,2,3,1,1,0,0,0,1,0
2025-01-03,46900.0,44550.0,13700.0,53900.0,61550.0,20600.0,2025,1,3,4,1,1,0,0,0,1,0
2025-01-04,46900.0,44550.0,13700.0,53900.0,61550.0,20600.0,2025,1,4,5,1,1,1,0,0,1,0
2025-01-05,46900.0,44550.0,13700.0,53900.0,61550.0,20600.0,2025,1,5,6,1,1,1,0,0,1,0
2025-01-06,48100.0,44850.0,13750.0,49750.0,64000.0,20650.0,2025,1,6,0,2,1,0,0,0,1,0
2025-01-07,48050.0,45150.0,13750.0,47250.0,63250.0,20650.0,2025,1,7,1,2,1,0,0,0,1,0
2025-01-08,47650.0,44750.0,13750.0,44450.0,62350.0,20650.0,2025,1,8,2,2,1,0,0,0,0,0
2025-01-09,47050.0,43700.0,13850.0,44550.0,58300.0,20800.0,2025,1,9,3,2,1,0,0,0,0,0
2025-01-10,46850.0,44650.0,13750.0,42650.0,55950.0,20600.0,2025,1,10,4,2,1,0,0,0,0,0
2025-01-11,46850.0,44650.0,13750.0,42650.0,55950.0,20600.0,2025,1,11,5,2,1,1,0,0,0,0
2025-01-12,46850.0,44650.0,13750.0,42650.0,55950.0,20600.0,2025,1,12,6,2,1,1,0,0,0,0
2025-01-13,45100.0,43700.0,13750.0,45700.0,53150.0,20600.0,2025,1,13,0,3,1,0,0,0,0,0
2025-01-14,44500.0,42700.0,13750.0,45850.0,49650.0,20650.0,2025,1,14,1,3,1,0,0,0,0,0
2025-01-15,43800.0,41850.0,13750.0,47100.0,50950.0,20650.0,2025,1,15,2,3,1,0,0,0,0,0
2025-01-16,44650.0,43400.0,13850.0,52400.0,52950.0,20800.0,2025,1,16,3,3,1,0,0,0,0,0
2025-01-17,43600.0,41700.0,13750.0,49850.0,53250.0,20600.0,2025,1,17,4,3,1,0,0,0,0,0
2025-01-18,43600.0,41700.0,13750.0,49850.0,53250.0,20600.0,2025,1,18,5,3,1,1,0,0,0,0
2025-01-19,43600.0,41700.0,13750.0,49850.0,53250.0,20600.0,2025,1,19,6,3,1,1,0,0,0,0
2025-01-20,44700.0,43850.0,13750.0,57300.0,62600.0,20550.0,2025,1,20,0,4,1,0,0,0,0,0
2025-01-21,43200.0,43450.0,13800.0,60000.0,62850.0,20550.0,2025,1,21,1,4,1,0,0,0,0,0
2025-01-22,45000.0,44400.0,13800.0,65900.0,64350.0,20550.0,2025,1,22,2,4,1,0,0,0,0,0
2025-01-23,44500.0,44900.0,13800.0,67400.0,64800.0,20550.0,2025,1,23,3,4,1,0,0,0,0,0
2025-01-24,44250.0,44150.0,13800.0,64800.0,63650.0,20550.0,2025,1,24,4,4,1,0,0,0,0,0
2025-01-25,44250.0,44150.0,13800.0,64800.0,63650.0,20550.0,2025,1,25,5,4,1,1,0,0,0,0
2025-01-26,44250.0,44150.0,13800.0,64800.0,63650.0,20550.0,2025,1,26,6,4,1,1,0,0,0,0
2025-01-27,44250.0,44150.0,13800.0,64800.0,63650.0,20550.0,2025,1,27,0,5,1,0,0,0,0,0
2025-01-28,44250.0,44150.0,13800.0,64800.0,63650.0,20550.0,2025,1,28,1,5,1,0,0,0,0,0
2025-01-29,44250.0,44150.0,13800.0,64800.0,63650.0,20550.0,2025,1,29,2,5,1,0,0,0,0,0
2025-01-30,42550.0,42750.0,13800.0,68300.0,65150.0,20700.0,2025,1,30,3,5,1,0,0,0,0,0
2025-01-31,42300.0,43250.0,13800.0,67650.0,64550.0,20700.0,2025,1,31,4,5,1,0,0,0,0,0
2025-02-01,42300.0,43250.0,13800.0,67650.0,64550.0,20700.0,2025,2,1,5,5,1,1,0,0,0,0
2025-02-02,42300.0,43250.0,13800.0,67650.0,64550.0,20700.0,2025,2,2,6,5,1,1,0,0,0,0
2025-02-03,41550.0,43350.0,13700.0,70200.0,67500.0,20650.0,2025,2,3,0,6,1,0,0,0,0,0
2025-02-04,42700.0,44150.0,13750.0,69100.0,69700.0,20600.0,2025,2,4,1,6,1,0,0,0,0,0
2025-02-05,39950.0,42900.0,13900.0,68350.0,68100.0,20550.0,2025,2,5,2,6,1,0,0,0,0,0
2025-02-06,39850.0,42900.0,13900.0,65550.0,67850.0,20550.0,2025,2,6,3,6,1,0,0,0,0,0
2025-02-07,39450.0,42900.0,13900.0,59500.0,66850.0,20550.0,2025,2,7,4,6,1,0,0,0,0,0
2025-02-08,39450.0,42900.0,13900.0,59500.0,66850.0,20550.0,2025,2,8,5,6,1,1,0,0,0,0
2025-02-09,39450.0,42900.0,13900.0,59500.0,66850.0,20550.0,2025,2,9,6,6,1,1,0,0,0,0
2025-02-10,38500.0,42200.0,13900.0,49850.0,61250.0,20600.0,2025,2,10,0,7,1,0,0,0,0,0
2025-02-11,31900.0,41350.0,13850.0,41750.0,60250.0,20000.0,2025,2,11,1,7,1,0,0,0,0,0
2025-02-12,36550.0,42450.0,13900.0,44250.0,59000.0,20600.0,2025,2,12,2,7,1,0,0,0,0,0
2025-02-13,37400.0,42450.0,13900.0,43100.0,60000.0,20600.0,2025,2,13,3,7,1,0,0,0,0,0
2025-02-14,37050.0,42500.0,13900.0,40900.0,59700.0,20600.0,2025,2,14,4,7,1,0,0,0,0,0
2025-02-15,37050.0,42500.0,13900.0,40900.0,59700.0,20600.0,2025,2,15,5,7,1,1,0,0,0,0
2025-02-16,37050.0,42500.0,13900.0,40900.0,59700.0,20600.0,2025,2,16,6,7,1,1,0,0,0,0
2025-02-17,36650.0,42500.0,13900.0,41850.0,60100.0,20600.0,2025,2,17,0,8,1,0,0,0,0,0
2025-02-18,36450.0,42450.0,13900.0,41350.0,59200.0,20650.0,2025,2,18,1,8,1,0,0,0,0,0
2025-02-19,37550.0,42150.0,13800.0,41650.0,57500.0,20700.0,2025,2,19,2,8,1,0,0,0,0,0
2025-02-20,36300.0,42100.0,13900.0,40800.0,54250.0,20650.0,2025,2,20,3,8,1,0,0,0,0,0
2025-02-21,37550.0,42150.0,13800.0,38950.0,53250.0,20750.0,2025,2,21,4,8,1,0,0,0,0,0
2025-02-22,37550.0,42150.0,13800.0,38950.0,53250.0,20750.0,2025,2,22,5,8,1,1,0,0,0,0
2025-02-23,37550.0,42150.0,13800.0,38950.0,53250.0,20750.0,2025,2,23,6,8,1,1,0,0,0,0
2025-02-24,36950.0,42600.0,13900.0,41850.0,48400.0,20700.0,2025,2,24,0,9,1,0,0,0,0,0
2025-02-25,36850.0,42600.0,13900.0,41350.0,47900.0,20750.0,2025,2,25,1,9,1,0,0,0,0,0
2025-02-26,37200.0,42600.0,13900.0,42950.0,47250.0,20850.0,2025,2,26,2,9,1,0,0,0,0,0
2025-02-27,37100.0,42600.0,13900.0,44800.0,47250.0,20850.0,2025,2,27,3,9,1,0,0,0,0,0
2025-02-28,37300.0,42800.0,13900.0,45200.0,46000.0,20850.0,2025,2,28,4,9,1,0,0,0,0,0
2025-03-01,37300.0,42800.0,13900.0,45200.0,46000.0,20850.0,2025,3,1,5,9,1,1,1,0,0,1
2025-03-02,37300.0,42800.0,13900.0,45200.0,46000.0,20850.0,2025,3,2,6,9,1,1,1,0,0,1
2025-03-03,37600.0,42300.0,13950.0,58200.0,54550.0,20850.0,2025,3,3,0,10,1,0,1,0,0,1
2025-03-04,37750.0,42450.0,13950.0,50100.0,49550.0,20850.0,2025,3,4,1,10,1,0,1,0,0,1
